episode_id,file,host_speaker_id,method,confidence,num_turns,num_speakers,guest_tokens,host_tokens
77668,data/conversation_moves_labeled/77668.json,SPEAKER_00,heuristic_score,0.5319,15,2,louie gohmert,thechristiancollinsshow
77669,data/conversation_moves_labeled/77669.json,SPEAKER_00,heuristic_score,0.5588,15,2,ted cruz,thechristiancollinsshow
77691,data/conversation_moves_labeled/77691.json,SPEAKER_00,direct_host_cue,1.0,24,2,mary landrieu,cer
77697,data/conversation_moves_labeled/77697.json,SPEAKER_00,direct_host_cue,1.0,42,2,doug jones,henry reichman
77711,data/conversation_moves_labeled/77711.json,SPEAKER_00,direct_host_cue,1.0,37,2,laurel lee,matt dunagan
77712,data/conversation_moves_labeled/77712.json,SPEAKER_00,direct_host_cue,1.0,23,2,kat cammack,matt dunagan
77713,data/conversation_moves_labeled/77713.json,SPEAKER_01,direct_host_cue,1.0,23,2,rick scott,matt dunagan
77714,data/conversation_moves_labeled/77714.json,SPEAKER_03,direct_host_cue,1.0,41,2,neal dunn,matt dunagan
77715,data/conversation_moves_labeled/77715.json,SPEAKER_00,direct_host_cue,1.0,17,2,troy nehls,matt dunagan
77716,data/conversation_moves_labeled/77716.json,SPEAKER_01,direct_host_cue,1.0,26,2,tulsi gabbard,darren minor
77729,data/conversation_moves_labeled/77729.json,SPEAKER_01,heuristic_score,0.5835,2,2,ritchie torres,janus adams
77733,data/conversation_moves_labeled/77733.json,SPEAKER_00,direct_host_cue,1.0,29,2,tom emmer,block
77735,data/conversation_moves_labeled/77735.json,SPEAKER_01,direct_host_cue,1.0,61,2,tom emmer,block
77740,data/conversation_moves_labeled/77740.json,SPEAKER_01,heuristic_score,0.8838,11,2,ron estes,kansas farm bureau
77741,data/conversation_moves_labeled/77741.json,SPEAKER_00,direct_host_cue,1.0,15,2,roger marshall,kansas farm bureau
77753,data/conversation_moves_labeled/77753.json,SPEAKER_00,direct_host_cue,1.0,39,2,kirsten gillibrand,money
77759,data/conversation_moves_labeled/77759.json,SPEAKER_01,direct_host_cue,1.0,13,2,kit bond,bennie chang
77761,data/conversation_moves_labeled/77761.json,SPEAKER_00,direct_host_cue,1.0,30,2,paul gosar,bennie chang
77762,data/conversation_moves_labeled/77762.json,SPEAKER_00,direct_host_cue,1.0,29,2,john curtis,bennie chang
77764,data/conversation_moves_labeled/77764.json,SPEAKER_00,heuristic_score,0.549,5,2,barack obama,lazaro rivero
77788,data/conversation_moves_labeled/77788.json,SPEAKER_01,heuristic_score,0.6594,19,2,bobby jindal,ricochet
77789,data/conversation_moves_labeled/77789.json,SPEAKER_00,heuristic_score,0.5252,15,2,ted cruz,ricochet
77837,data/conversation_moves_labeled/77837.json,SPEAKER_02,heuristic_score,0.5152,35,2,john duncan,tom woods
77842,data/conversation_moves_labeled/77842.json,SPEAKER_00,heuristic_score,0.6649,14,2,mike simpson,byu idaho
77853,data/conversation_moves_labeled/77853.json,SPEAKER_00,heuristic_score,0.5203,23,2,victoria spartz,elections daily
77854,data/conversation_moves_labeled/77854.json,SPEAKER_01,heuristic_score,0.6827,32,2,stephanie bice,elections daily
77855,data/conversation_moves_labeled/77855.json,SPEAKER_01,heuristic_score,0.5384,28,2,peter meijer,elections daily
77864,data/conversation_moves_labeled/77864.json,SPEAKER_01,direct_host_cue,1.0,30,2,john yarmuth,mayor greg fischer graham shelby
77879,data/conversation_moves_labeled/77879.json,SPEAKER_00,direct_host_cue,1.0,41,2,tulsi gabbard,society culture politics film music
77886,data/conversation_moves_labeled/77886.json,SPEAKER_00,direct_host_cue,1.0,35,2,jake auchincloss,anthony reznik
77887,data/conversation_moves_labeled/77887.json,SPEAKER_02,direct_host_cue,1.0,31,2,diana harshbarger,anthony reznik
77933,data/conversation_moves_labeled/77933.json,SPEAKER_00,direct_host_cue,1.0,57,2,jared huffman,john snider american freethought
77937,data/conversation_moves_labeled/77937.json,SPEAKER_00,heuristic_score,0.6262,33,2,ron johnson,jonathan wichmann
77939,data/conversation_moves_labeled/77939.json,SPEAKER_00,direct_host_cue,1.0,25,2,william timmons,
77997,data/conversation_moves_labeled/77997.json,SPEAKER_01,heuristic_score,0.9787,35,2,tony gonzales,texas tribune
78000,data/conversation_moves_labeled/78000.json,SPEAKER_01,direct_host_cue,1.0,39,2,sylvia garcia,texas tribune
78026,data/conversation_moves_labeled/78026.json,SPEAKER_00,direct_host_cue,1.0,38,2,mazie hirono,legal talk
78052,data/conversation_moves_labeled/78052.json,SPEAKER_00,direct_host_cue,1.0,72,2,ron johnson,unknown thewhistleblowernewsroom
78057,data/conversation_moves_labeled/78057.json,SPEAKER_00,direct_host_cue,1.0,25,2,emily randall,matt murphy
78079,data/conversation_moves_labeled/78079.json,SPEAKER_00,heuristic_score,0.6014,39,2,chuck grassley,rob chagdes
78083,data/conversation_moves_labeled/78083.json,SPEAKER_01,direct_host_cue,1.0,27,2,antonio delgado,scott rechler
78084,data/conversation_moves_labeled/78084.json,SPEAKER_01,direct_host_cue,1.0,35,2,ritchie torres,scott rechler
78099,data/conversation_moves_labeled/78099.json,SPEAKER_01,heuristic_score,0.7377,9,2,mick mulvaney,newstalk
78108,data/conversation_moves_labeled/78108.json,SPEAKER_01,direct_host_cue,1.0,53,2,heather wilson,national security
78157,data/conversation_moves_labeled/78157.json,SPEAKER_00,heuristic_score,0.6874,25,2,morgan mcgarvey,newsradio whas am
78183,data/conversation_moves_labeled/78183.json,SPEAKER_02,direct_host_cue,1.0,67,2,joseph kennedy,matthew thompson
78190,data/conversation_moves_labeled/78190.json,SPEAKER_01,heuristic_score,0.712,6,2,rick santorum,bryan crabtree
78191,data/conversation_moves_labeled/78191.json,SPEAKER_00,heuristic_score,0.504,29,2,nancy mace,bryan crabtree
78239,data/conversation_moves_labeled/78239.json,SPEAKER_00,heuristic_score,0.6519,7,2,,
78240,data/conversation_moves_labeled/78240.json,SPEAKER_01,heuristic_score,0.5943,9,2,,
78283,data/conversation_moves_labeled/78283.json,SPEAKER_00,heuristic_score,0.6836,20,2,ron estes,andy hooser
78298,data/conversation_moves_labeled/78298.json,SPEAKER_00,heuristic_score,0.6597,29,2,tracey mann,andy hooser
78302,data/conversation_moves_labeled/78302.json,SPEAKER_01,heuristic_score,0.5552,26,2,frank lucas,andy hooser
78314,data/conversation_moves_labeled/78314.json,SPEAKER_01,heuristic_score,0.5635,30,2,james lankford,andy hooser
78338,data/conversation_moves_labeled/78338.json,SPEAKER_01,heuristic_score,0.5883,16,2,,
78339,data/conversation_moves_labeled/78339.json,SPEAKER_00,heuristic_score,0.99,22,2,,
78340,data/conversation_moves_labeled/78340.json,SPEAKER_00,direct_host_cue,1.0,22,2,,
78348,data/conversation_moves_labeled/78348.json,SPEAKER_00,heuristic_score,0.99,2,2,joe biden,scott adams
78358,data/conversation_moves_labeled/78358.json,SPEAKER_00,direct_host_cue,1.0,37,2,brandon williams,eat local new york
78463,data/conversation_moves_labeled/78463.json,SPEAKER_00,direct_host_cue,1.0,25,2,kirsten gillibrand,jessica lipps
78464,data/conversation_moves_labeled/78464.json,SPEAKER_00,heuristic_score,0.7816,22,2,joe cunningham,jim leach mid west family springfield
78465,data/conversation_moves_labeled/78465.json,SPEAKER_00,direct_host_cue,1.0,24,2,,
78466,data/conversation_moves_labeled/78466.json,SPEAKER_01,heuristic_score,0.6924,46,2,darin lahood,jim leach mid west family springfield
78468,data/conversation_moves_labeled/78468.json,SPEAKER_00,heuristic_score,0.7824,48,2,rodney davis,jim leach mid west family springfield
78469,data/conversation_moves_labeled/78469.json,SPEAKER_01,heuristic_score,0.6857,47,2,,
78470,data/conversation_moves_labeled/78470.json,SPEAKER_01,direct_host_cue,1.0,33,2,rodney davis,jim leach mid west family springfield
78471,data/conversation_moves_labeled/78471.json,SPEAKER_01,heuristic_score,0.6355,18,2,,
78472,data/conversation_moves_labeled/78472.json,SPEAKER_00,direct_host_cue,1.0,33,2,darin lahood,jim leach mid west family springfield
78473,data/conversation_moves_labeled/78473.json,SPEAKER_00,heuristic_score,0.5663,37,2,,
78475,data/conversation_moves_labeled/78475.json,SPEAKER_00,heuristic_score,0.6273,15,2,,
78476,data/conversation_moves_labeled/78476.json,SPEAKER_00,heuristic_score,0.5009,21,2,,
78477,data/conversation_moves_labeled/78477.json,SPEAKER_00,direct_host_cue,1.0,36,2,,
78478,data/conversation_moves_labeled/78478.json,SPEAKER_01,heuristic_score,0.6934,25,2,,
78479,data/conversation_moves_labeled/78479.json,SPEAKER_01,heuristic_score,0.735,26,2,,
78480,data/conversation_moves_labeled/78480.json,SPEAKER_01,heuristic_score,0.8121,39,2,rodney davis,jim leach mid west family springfield
79339,data/conversation_moves_labeled/79339.json,SPEAKER_00,heuristic_score,0.8297,7,2,jim jordan,avi abelow
79340,data/conversation_moves_labeled/79340.json,SPEAKER_00,direct_host_cue,1.0,5,2,andy barr,avi abelow
79341,data/conversation_moves_labeled/79341.json,SPEAKER_01,heuristic_score,0.7685,11,2,jim jordan,avi abelow
79345,data/conversation_moves_labeled/79345.json,SPEAKER_01,direct_host_cue,1.0,35,2,,
79350,data/conversation_moves_labeled/79350.json,SPEAKER_01,direct_host_cue,1.0,49,2,ted lieu,nude ginger
79358,data/conversation_moves_labeled/79358.json,SPEAKER_01,heuristic_score,0.9152,11,2,bernie sanders,washington post
79399,data/conversation_moves_labeled/79399.json,SPEAKER_01,direct_host_cue,1.0,27,2,barbara lee,nation magazine
79400,data/conversation_moves_labeled/79400.json,SPEAKER_01,direct_host_cue,1.0,23,2,barbara lee,nation magazine
79402,data/conversation_moves_labeled/79402.json,SPEAKER_01,direct_host_cue,1.0,35,2,mark pocan,nation magazine
79403,data/conversation_moves_labeled/79403.json,SPEAKER_00,direct_host_cue,1.0,41,2,rashida tlaib,nation magazine
79404,data/conversation_moves_labeled/79404.json,SPEAKER_01,direct_host_cue,1.0,39,2,pramila jayapal,nation magazine
79405,data/conversation_moves_labeled/79405.json,SPEAKER_01,direct_host_cue,1.0,27,2,ro khanna,nation magazine
79406,data/conversation_moves_labeled/79406.json,SPEAKER_01,direct_host_cue,1.0,39,2,rashida tlaib,nation magazine
79408,data/conversation_moves_labeled/79408.json,SPEAKER_00,direct_host_cue,1.0,21,2,ben sasse,regents school austin brandon shufflebarger
79420,data/conversation_moves_labeled/79420.json,SPEAKER_01,direct_host_cue,1.0,34,2,ritchie torres,dan senor ark media
79421,data/conversation_moves_labeled/79421.json,SPEAKER_01,direct_host_cue,1.0,82,2,rahm emanuel,dan senor ark media
79424,data/conversation_moves_labeled/79424.json,SPEAKER_01,direct_host_cue,1.0,56,2,tom cotton,dan senor ark media
79427,data/conversation_moves_labeled/79427.json,SPEAKER_00,heuristic_score,0.6549,8,2,john mccain,
79438,data/conversation_moves_labeled/79438.json,SPEAKER_00,direct_host_cue,1.0,27,2,ben nelson,kfor am lincoln live
79439,data/conversation_moves_labeled/79439.json,SPEAKER_00,direct_host_cue,1.0,25,2,bob graham,jim williams
79440,data/conversation_moves_labeled/79440.json,SPEAKER_00,heuristic_score,0.8837,21,2,charlie crist,jim williams
80067,data/conversation_moves_labeled/80067.json,SPEAKER_00,direct_host_cue,1.0,35,2,sheldon whitehouse,fifth wall kate bassett
80072,data/conversation_moves_labeled/80072.json,SPEAKER_00,heuristic_score,0.99,52,2,,
80074,data/conversation_moves_labeled/80074.json,SPEAKER_00,direct_host_cue,1.0,23,2,paul ryan,tommy thompson center for public leadership
80082,data/conversation_moves_labeled/80082.json,SPEAKER_01,heuristic_score,0.7482,7,2,john lewis,oprah own
80094,data/conversation_moves_labeled/80094.json,SPEAKER_01,direct_host_cue,1.0,29,2,ro khanna,politico steven overly
80095,data/conversation_moves_labeled/80095.json,SPEAKER_01,direct_host_cue,1.0,25,2,todd young,politico steven overly
80096,data/conversation_moves_labeled/80096.json,SPEAKER_00,direct_host_cue,1.0,35,2,will hurd,politico steven overly
80097,data/conversation_moves_labeled/80097.json,SPEAKER_00,direct_host_cue,1.0,27,2,mark warner,politico
80098,data/conversation_moves_labeled/80098.json,SPEAKER_01,direct_host_cue,1.0,21,2,raja krishnamoorthi,politico steven overly
80100,data/conversation_moves_labeled/80100.json,SPEAKER_01,direct_host_cue,1.0,35,2,ted lieu,politico
80102,data/conversation_moves_labeled/80102.json,SPEAKER_00,direct_host_cue,1.0,29,2,yvette clarke,politico
80104,data/conversation_moves_labeled/80104.json,SPEAKER_00,direct_host_cue,1.0,17,2,david cicilline,politico
80105,data/conversation_moves_labeled/80105.json,SPEAKER_01,direct_host_cue,1.0,27,2,mike gallagher,politico
80106,data/conversation_moves_labeled/80106.json,SPEAKER_01,direct_host_cue,1.0,35,2,ted lieu,politico
80107,data/conversation_moves_labeled/80107.json,SPEAKER_00,direct_host_cue,1.0,33,2,ken buck,politico
80108,data/conversation_moves_labeled/80108.json,SPEAKER_01,direct_host_cue,1.0,19,2,todd young,politico
80120,data/conversation_moves_labeled/80120.json,SPEAKER_00,direct_host_cue,1.0,18,2,bob inglis,
80188,data/conversation_moves_labeled/80188.json,SPEAKER_00,direct_host_cue,1.0,56,2,jim jordan,taylor blum project
80189,data/conversation_moves_labeled/80189.json,SPEAKER_01,direct_host_cue,1.0,17,2,tim ryan,brodie welch ac
80191,data/conversation_moves_labeled/80191.json,SPEAKER_01,direct_host_cue,1.0,53,2,cathy mcmorris rodgers,laura cox kaplan
80192,data/conversation_moves_labeled/80192.json,SPEAKER_01,direct_host_cue,1.0,31,2,barbara comstock,laura cox kaplan
80194,data/conversation_moves_labeled/80194.json,SPEAKER_00,direct_host_cue,1.0,46,2,russell feingold,jay vee productions
80195,data/conversation_moves_labeled/80195.json,SPEAKER_01,direct_host_cue,1.0,28,2,jahana hayes,jay vee productions
80200,data/conversation_moves_labeled/80200.json,SPEAKER_00,direct_host_cue,1.0,57,2,devin nunes,kash patel
80201,data/conversation_moves_labeled/80201.json,SPEAKER_01,heuristic_score,0.7013,59,2,donald trump,kash patel
80222,data/conversation_moves_labeled/80222.json,SPEAKER_00,direct_host_cue,1.0,51,2,mike thompson,ignacio ayala curious
80223,data/conversation_moves_labeled/80223.json,SPEAKER_01,direct_host_cue,1.0,33,2,sam farr,ignacio ayala curious
80225,data/conversation_moves_labeled/80225.json,SPEAKER_00,direct_host_cue,1.0,73,2,sam farr,ignacio ayala curious
80231,data/conversation_moves_labeled/80231.json,SPEAKER_01,direct_host_cue,1.0,25,2,ritchie torres,scan media llc
80232,data/conversation_moves_labeled/80232.json,SPEAKER_01,direct_host_cue,1.0,62,2,adam kinzinger,scan media llc
80235,data/conversation_moves_labeled/80235.json,SPEAKER_01,direct_host_cue,1.0,62,2,adam kinzinger,scan media llc
80245,data/conversation_moves_labeled/80245.json,SPEAKER_01,direct_host_cue,1.0,55,2,ann wagner,spectrum
80246,data/conversation_moves_labeled/80246.json,SPEAKER_00,direct_host_cue,1.0,99,2,ed case,spectrum
80247,data/conversation_moves_labeled/80247.json,SPEAKER_00,direct_host_cue,1.0,49,2,susan collins,spectrum
80257,data/conversation_moves_labeled/80257.json,SPEAKER_00,direct_host_cue,1.0,87,2,scott brown,anthony scaramucci motivation inside tmi
80274,data/conversation_moves_labeled/80274.json,SPEAKER_00,heuristic_score,0.99,3,2,bob good,politico
80306,data/conversation_moves_labeled/80306.json,SPEAKER_00,heuristic_score,0.7817,10,2,rand paul,follow money
80342,data/conversation_moves_labeled/80342.json,SPEAKER_01,heuristic_score,0.6083,39,2,thom tillis,wcnc digitalsupport tegna
80466,data/conversation_moves_labeled/80466.json,SPEAKER_00,direct_host_cue,1.0,77,2,mark kelly,jake feinberg
80530,data/conversation_moves_labeled/80530.json,SPEAKER_00,direct_host_cue,1.0,15,2,ron wyden,street roots
80531,data/conversation_moves_labeled/80531.json,SPEAKER_00,direct_host_cue,1.0,15,2,ron wyden,street roots
80532,data/conversation_moves_labeled/80532.json,SPEAKER_00,direct_host_cue,1.0,25,2,janelle bynum,street roots
80533,data/conversation_moves_labeled/80533.json,SPEAKER_00,direct_host_cue,1.0,21,2,ron wyden,street roots
80547,data/conversation_moves_labeled/80547.json,SPEAKER_01,direct_host_cue,1.0,27,2,michelle lujan grisham,new mexico pbs
80548,data/conversation_moves_labeled/80548.json,SPEAKER_01,heuristic_score,0.99,27,2,martin heinrich,new mexico pbs
80563,data/conversation_moves_labeled/80563.json,SPEAKER_00,heuristic_score,0.6656,55,2,jodey arrington,kent hance
80564,data/conversation_moves_labeled/80564.json,SPEAKER_01,heuristic_score,0.99,152,2,tony gonzales,kent hance
80565,data/conversation_moves_labeled/80565.json,SPEAKER_01,heuristic_score,0.934,85,2,ted cruz,kent hance
80566,data/conversation_moves_labeled/80566.json,SPEAKER_00,heuristic_score,0.99,98,2,katie britt,kent hance
80568,data/conversation_moves_labeled/80568.json,SPEAKER_00,direct_host_cue,1.0,27,2,ron paul,sprott money kam hesari
80610,data/conversation_moves_labeled/80610.json,SPEAKER_00,heuristic_score,0.5474,25,2,eric schmitt,
80660,data/conversation_moves_labeled/80660.json,SPEAKER_00,direct_host_cue,1.0,19,2,earl blumenauer,canopy growth corporation
80786,data/conversation_moves_labeled/80786.json,SPEAKER_00,host_cue_tiebreak,0.99,239,2,donald trump,nbc contact mtp nbcuni
81015,data/conversation_moves_labeled/81015.json,SPEAKER_01,direct_host_cue,1.0,25,2,garret graves,mchugh david
81016,data/conversation_moves_labeled/81016.json,SPEAKER_00,direct_host_cue,1.0,15,2,bill cassidy,mchugh david
81017,data/conversation_moves_labeled/81017.json,SPEAKER_01,heuristic_score,0.5461,11,2,garret graves,mchugh david
81018,data/conversation_moves_labeled/81018.json,SPEAKER_00,heuristic_score,0.99,27,2,garret graves,mchugh david
81019,data/conversation_moves_labeled/81019.json,SPEAKER_00,heuristic_score,0.6135,30,2,bill cassidy,mchugh david
81020,data/conversation_moves_labeled/81020.json,SPEAKER_00,direct_host_cue,1.0,23,2,ralph abraham,mchugh david
81066,data/conversation_moves_labeled/81066.json,SPEAKER_01,direct_host_cue,1.0,23,2,brad wenstrup,wlw am
81094,data/conversation_moves_labeled/81094.json,SPEAKER_01,heuristic_score,0.99,15,2,andrea salinas,natalie goldberg
81095,data/conversation_moves_labeled/81095.json,SPEAKER_00,direct_host_cue,1.0,25,2,,
81102,data/conversation_moves_labeled/81102.json,SPEAKER_00,direct_host_cue,1.0,55,2,dave min,state senators in conversation about california senate democratic caucus
81109,data/conversation_moves_labeled/81109.json,SPEAKER_00,direct_host_cue,1.0,25,2,elissa slotkin,national security
81110,data/conversation_moves_labeled/81110.json,SPEAKER_00,direct_host_cue,1.0,34,2,samuel brownback,national security
81112,data/conversation_moves_labeled/81112.json,SPEAKER_00,direct_host_cue,1.0,32,2,seth moulton,national security
81114,data/conversation_moves_labeled/81114.json,SPEAKER_00,direct_host_cue,1.0,30,2,adam kinzinger,national security
81123,data/conversation_moves_labeled/81123.json,SPEAKER_00,heuristic_score,0.5959,21,2,eliot engel,indivisible westchester
81164,data/conversation_moves_labeled/81164.json,SPEAKER_01,direct_host_cue,1.0,59,2,jack quinn,therese tee forton barnes
81171,data/conversation_moves_labeled/81171.json,SPEAKER_02,direct_host_cue,1.0,19,2,ra grijalva,rebeldes latinorebels futuro media prx latino rebels
81188,data/conversation_moves_labeled/81188.json,SPEAKER_01,heuristic_score,0.8344,27,2,bill cassidy,william wallis
81192,data/conversation_moves_labeled/81192.json,SPEAKER_00,heuristic_score,0.6838,15,2,,
81194,data/conversation_moves_labeled/81194.json,SPEAKER_01,heuristic_score,0.5092,19,2,,
81195,data/conversation_moves_labeled/81195.json,SPEAKER_01,heuristic_score,0.6106,21,2,claudia tenney,
81197,data/conversation_moves_labeled/81197.json,SPEAKER_00,heuristic_score,0.5731,9,2,,
81198,data/conversation_moves_labeled/81198.json,SPEAKER_00,heuristic_score,0.5156,20,2,brian higgins,
81204,data/conversation_moves_labeled/81204.json,SPEAKER_01,heuristic_score,0.6834,19,2,,
81205,data/conversation_moves_labeled/81205.json,SPEAKER_00,direct_host_cue,1.0,19,2,,
81206,data/conversation_moves_labeled/81206.json,SPEAKER_00,direct_host_cue,1.0,21,2,brian higgins,
81207,data/conversation_moves_labeled/81207.json,SPEAKER_00,heuristic_score,0.6954,21,2,,
81208,data/conversation_moves_labeled/81208.json,SPEAKER_00,direct_host_cue,1.0,23,2,,
81211,data/conversation_moves_labeled/81211.json,SPEAKER_01,direct_host_cue,1.0,19,2,claudia tenney,
81212,data/conversation_moves_labeled/81212.json,SPEAKER_01,heuristic_score,0.8822,25,2,brian higgins,
81214,data/conversation_moves_labeled/81214.json,SPEAKER_01,direct_host_cue,1.0,22,2,,
81230,data/conversation_moves_labeled/81230.json,SPEAKER_00,direct_host_cue,1.0,27,2,jim cooper,tim mills
81245,data/conversation_moves_labeled/81245.json,SPEAKER_01,direct_host_cue,1.0,7,2,adam schiff,wally knox
81247,data/conversation_moves_labeled/81247.json,SPEAKER_01,direct_host_cue,1.0,27,2,adam schiff,wally knox
81249,data/conversation_moves_labeled/81249.json,SPEAKER_00,direct_host_cue,1.0,22,2,michele bachmann,todd coconato rmnt
81250,data/conversation_moves_labeled/81250.json,SPEAKER_01,direct_host_cue,1.0,37,2,donna shalala,that medic
81259,data/conversation_moves_labeled/81259.json,SPEAKER_00,heuristic_score,0.5233,21,2,mo brooks,auburn inc wani
81274,data/conversation_moves_labeled/81274.json,SPEAKER_01,direct_host_cue,1.0,83,2,mia love,allyson reynolds tiffany sowby
81294,data/conversation_moves_labeled/81294.json,SPEAKER_01,direct_host_cue,1.0,76,2,ron wyden,stephanie domurat kgw digitalsupport tegna
81295,data/conversation_moves_labeled/81295.json,SPEAKER_01,direct_host_cue,1.0,46,2,andrea salinas,stephanie domurat kgw digitalsupport tegna laural porter
81296,data/conversation_moves_labeled/81296.json,SPEAKER_00,direct_host_cue,1.0,55,2,ron wyden,stephanie domurat kgw digitalsupport tegna laural porter
81301,data/conversation_moves_labeled/81301.json,SPEAKER_00,direct_host_cue,1.0,58,2,jeff merkley,stephanie domurat kgw digitalsupport tegna laural porter
81304,data/conversation_moves_labeled/81304.json,SPEAKER_01,direct_host_cue,1.0,45,2,ron wyden,stephanie domurat kgw digitalsupport tegna laural porter
81305,data/conversation_moves_labeled/81305.json,SPEAKER_00,direct_host_cue,1.0,30,2,earl blumenauer,stephanie domurat kgw digitalsupport tegna laural porter
81307,data/conversation_moves_labeled/81307.json,SPEAKER_00,heuristic_score,0.99,24,2,jaime herrera beutler,stephanie domurat kgw digitalsupport tegna laural porter
81309,data/conversation_moves_labeled/81309.json,SPEAKER_01,direct_host_cue,1.0,41,2,jeff merkley,stephanie domurat kgw digitalsupport tegna laural porter
81311,data/conversation_moves_labeled/81311.json,SPEAKER_01,direct_host_cue,1.0,39,2,jeff merkley,stephanie domurat kgw digitalsupport tegna laural porter
81395,data/conversation_moves_labeled/81395.json,SPEAKER_00,heuristic_score,0.99,29,2,tim kaine,wdbj
81397,data/conversation_moves_labeled/81397.json,SPEAKER_01,direct_host_cue,1.0,37,2,ro khanna,negar mortazavi
81403,data/conversation_moves_labeled/81403.json,SPEAKER_00,direct_host_cue,1.0,25,2,,
81426,data/conversation_moves_labeled/81426.json,SPEAKER_01,direct_host_cue,1.0,17,2,mike dewine,wlw am
81431,data/conversation_moves_labeled/81431.json,SPEAKER_00,direct_host_cue,1.0,19,2,bernie moreno,wlw am
81435,data/conversation_moves_labeled/81435.json,SPEAKER_00,heuristic_score,0.9221,21,2,mike dewine,wlw am
81442,data/conversation_moves_labeled/81442.json,SPEAKER_00,heuristic_score,0.5541,17,2,warren davidson,wlw am
81449,data/conversation_moves_labeled/81449.json,SPEAKER_01,heuristic_score,0.6591,15,2,brad wenstrup,wlw am
81450,data/conversation_moves_labeled/81450.json,SPEAKER_00,heuristic_score,0.99,21,2,bernie moreno,wlw am
81458,data/conversation_moves_labeled/81458.json,SPEAKER_00,direct_host_cue,1.0,37,2,bernie moreno,wlw am
81463,data/conversation_moves_labeled/81463.json,SPEAKER_00,direct_host_cue,1.0,21,2,mike dewine,wlw am
81466,data/conversation_moves_labeled/81466.json,SPEAKER_01,heuristic_score,0.8654,25,2,rand paul,wlw am
81468,data/conversation_moves_labeled/81468.json,SPEAKER_00,heuristic_score,0.99,23,2,warren davidson,wlw am
81474,data/conversation_moves_labeled/81474.json,SPEAKER_01,heuristic_score,0.663,35,2,mike dewine,wlw am
81502,data/conversation_moves_labeled/81502.json,SPEAKER_00,heuristic_score,0.7485,14,2,warren davidson,wlw am
81513,data/conversation_moves_labeled/81513.json,SPEAKER_00,direct_host_cue,1.0,25,2,dennis kucinich,kcrw scheerpost robert scheer
81540,data/conversation_moves_labeled/81540.json,SPEAKER_01,direct_host_cue,1.0,47,2,andrew clyde,michael abramson
81541,data/conversation_moves_labeled/81541.json,SPEAKER_01,direct_host_cue,1.0,34,2,david perdue,michael abramson
82271,data/conversation_moves_labeled/82271.json,SPEAKER_02,host_cue_tiebreak,0.99,21,2,joe wilson,phegseth
82278,data/conversation_moves_labeled/82278.json,SPEAKER_01,direct_host_cue,1.0,38,2,jason crow,phegseth
82280,data/conversation_moves_labeled/82280.json,SPEAKER_00,heuristic_score,0.6059,48,2,kelly armstrong,phegseth
82282,data/conversation_moves_labeled/82282.json,SPEAKER_00,direct_host_cue,1.0,25,2,mike rounds,phegseth
82285,data/conversation_moves_labeled/82285.json,SPEAKER_00,heuristic_score,0.6757,33,2,seth moulton,phegseth
82290,data/conversation_moves_labeled/82290.json,SPEAKER_00,heuristic_score,0.8157,58,2,sheldon whitehouse,phegseth
82292,data/conversation_moves_labeled/82292.json,SPEAKER_00,heuristic_score,0.99,59,2,cory gardner,phegseth
82318,data/conversation_moves_labeled/82318.json,SPEAKER_00,heuristic_score,0.6038,11,2,joe biden,marcus paul
82323,data/conversation_moves_labeled/82323.json,SPEAKER_01,direct_host_cue,1.0,21,2,cory booker,soulshop
82324,data/conversation_moves_labeled/82324.json,SPEAKER_01,direct_host_cue,1.0,61,2,ritchie torres,soulshop
82327,data/conversation_moves_labeled/82327.json,SPEAKER_01,direct_host_cue,1.0,34,2,bill cassidy,soulshop
82330,data/conversation_moves_labeled/82330.json,SPEAKER_02,direct_host_cue,1.0,45,2,mike gallagher,soulshop
82332,data/conversation_moves_labeled/82332.json,SPEAKER_00,direct_host_cue,1.0,23,2,beth van duyne,bespoke parenting julie gunlock
82333,data/conversation_moves_labeled/82333.json,SPEAKER_00,heuristic_score,0.9844,27,2,cathy mcmorris rodgers,bespoke parenting julie gunlock
82368,data/conversation_moves_labeled/82368.json,SPEAKER_00,heuristic_score,0.7164,15,2,paul ryan,scott walker
82369,data/conversation_moves_labeled/82369.json,SPEAKER_01,heuristic_score,0.9679,19,2,bryan steil,scott walker
82376,data/conversation_moves_labeled/82376.json,SPEAKER_00,direct_host_cue,1.0,47,2,dennis ross,seu media jacob carter
82379,data/conversation_moves_labeled/82379.json,SPEAKER_00,heuristic_score,0.5645,32,2,dennis ross,seu media jacob carter
82403,data/conversation_moves_labeled/82403.json,SPEAKER_00,heuristic_score,0.8649,7,2,darren soto,novacancynews no vacancy live
82466,data/conversation_moves_labeled/82466.json,SPEAKER_00,direct_host_cue,1.0,41,2,brad miller,abi american bankruptcy
82467,data/conversation_moves_labeled/82467.json,SPEAKER_01,direct_host_cue,1.0,21,2,carolyn maloney,abi american bankruptcy
82731,data/conversation_moves_labeled/82731.json,SPEAKER_01,direct_host_cue,1.0,25,2,chip roy,big texas matteo
82732,data/conversation_moves_labeled/82732.json,SPEAKER_01,direct_host_cue,1.0,34,2,august pfluger,big texas
82734,data/conversation_moves_labeled/82734.json,SPEAKER_00,direct_host_cue,1.0,25,2,john cornyn,big texas
82735,data/conversation_moves_labeled/82735.json,SPEAKER_00,host_cue_tiebreak,0.7257,19,2,ronny jackson,big texas
