episode_id,turn_idx,duration_sec,assumption_count_in_turn,new_assumption_count,implicature_load,gap_to_next_sec,next_response_type,next_turn_type_label,next_conversation_move_label
81474,21,33.50999999999999,5,5,6.701999999999998,0.8209999999999127,Backchannel,Substantive,Agree / Align
81474,22,0.2600000000001046,4,4,0.06500000000002615,0.9599999999999227,Substantive,Substantive,Correction / Challenge
81474,23,21.889999999999986,5,5,4.3779999999999974,0.886000000000081,Substantive,Substantive,Agree / Align
81474,24,7.546999999999912,4,4,1.886749999999978,1.5210000000000719,Substantive,Substantive,Assert / Elaborate
81474,25,13.331000000000017,5,5,2.6662000000000035,0.1999999999999318,Backchannel,Substantive,Agree / Align
81474,26,0.20100000000002183,5,5,0.040200000000004364,1.2210000000000036,Substantive,Substantive,Assert / Elaborate
81474,27,16.522000000000048,5,5,3.3044000000000096,0.2599999999999909,Substantive,Substantive,Assert / Elaborate
81474,28,21.317999999999984,5,5,4.263599999999997,1.9780000000000655,Silence/Abandonment,Substantive,Topic Shift
81474,29,30.993999999999915,10,10,3.0993999999999913,0.5599999999999454,Substantive,Substantive,Answer
81474,30,1.2010000000000218,4,4,0.30025000000000546,0.68100000000004,Substantive,Substantive,Assert / Elaborate
81474,31,7.885999999999967,4,4,1.9714999999999918,0.2599999999999909,Substantive,Substantive,Answer
81474,32,2.803000000000111,3,3,0.9343333333333703,0.8409999999998945,Backchannel,Backchannel,Agree / Align
81474,33,2.1230000000000473,3,3,0.7076666666666824,0.09999999999990905,Silence/Abandonment,Substantive,Topic Shift
81474,34,6.267000000000053,4,4,1.5667500000000132,,Silence/Abandonment,,
81502,0,74.162,10,10,7.416200000000001,1.5269999999999868,Substantive,Substantive,Assert / Elaborate
81502,1,41.80900000000001,10,10,4.180900000000001,1.3619999999999948,Substantive,Substantive,Assert / Elaborate
81502,2,91.005,10,10,9.1005,2.015000000000015,Substantive,Substantive,Assert / Elaborate
81502,3,91.52799999999996,10,10,9.152799999999996,0.5910000000000082,Clarification,Substantive,Clarification Request (Specific)
81502,4,73.11600000000004,8,8,9.139500000000005,1.4879999999999995,Substantive,Substantive,Assert / Elaborate
81502,5,103.007,10,10,10.3007,1.2409999999999854,Substantive,Substantive,Assert / Elaborate
81502,6,79.42599999999993,10,10,7.942599999999993,1.43100000000004,Substantive,Substantive,Assert / Elaborate
81502,7,94.09100000000001,10,10,9.4091,0.7590000000000146,Substantive,Substantive,Correction / Challenge
81502,8,77.31399999999996,10,10,7.731399999999996,1.8410000000000082,Substantive,Substantive,Assert / Elaborate
81502,9,108.98800000000006,10,10,10.898800000000005,0.7199999999999136,Substantive,Substantive,Assert / Elaborate
81502,10,46.59100000000001,10,10,4.6591000000000005,1.29200000000003,Substantive,Substantive,Assert / Elaborate
81502,11,52.83699999999999,10,10,5.283699999999999,0.875,Silence/Abandonment,Substantive,Topic Shift
81502,12,31.319000000000074,5,5,6.263800000000015,0.09999999999990905,Silence/Abandonment,Substantive,Topic Shift
81502,13,6.985000000000014,4,4,1.7462500000000034,,Silence/Abandonment,,
81513,0,114.80199999999999,10,10,11.4802,1.0600000000000023,Substantive,Substantive,Answer
81513,1,11.835000000000008,4,4,2.958750000000002,0.37999999999999545,Clarification,Substantive,Clarification Request (Specific)
81513,2,33.13900000000001,8,8,4.142375000000001,0.1599999999999966,Substantive,Substantive,Assert / Elaborate
81513,3,111.923,10,10,11.1923,1.8009999999999877,Clarification,Substantive,Clarification Request (Specific)
81513,4,10.394000000000005,4,4,2.5985000000000014,1.0409999999999968,Substantive,Disrupted,Answer
81513,5,1.8809999999999718,4,4,0.47024999999999295,1.8610000000000468,Substantive,Disrupted,Self-Correction
81513,6,5.043000000000006,3,3,1.681000000000002,0.21999999999997044,Substantive,Substantive,Assert / Elaborate
81513,7,15.310000000000002,4,4,3.8275000000000006,1.1809999999999832,Clarification,Disrupted,Clarification Request (Specific)
81513,8,18.31400000000002,4,4,4.578500000000005,1.36099999999999,Substantive,Substantive,Assert / Elaborate
81513,9,278.283,10,10,27.828300000000002,1.4020000000000437,Clarification,Substantive,Clarification Request (Specific)
81513,10,76.50099999999998,6,6,12.750166666666663,0.22000000000002728,Substantive,Substantive,Assert / Elaborate
81513,11,112.87699999999995,10,10,11.287699999999996,1.1580000000000155,Substantive,Substantive,Assert / Elaborate
81513,12,97.62900000000002,10,10,9.762900000000002,1.17999999999995,Substantive,Substantive,Correction / Challenge
81513,13,55.335000000000036,10,10,5.533500000000004,1.38900000000001,Substantive,Substantive,Assert / Elaborate
81513,14,76.22299999999996,10,10,7.622299999999996,0.4600000000000364,Substantive,Substantive,Assert / Elaborate
81513,15,165.66499999999996,8,8,20.708124999999995,0.7999999999999545,Silence/Abandonment,Substantive,Topic Shift
81513,16,79.6110000000001,10,10,7.961100000000011,0.4600000000000364,Substantive,Substantive,Assert / Elaborate
81513,17,119.90199999999982,10,10,11.990199999999982,0.3480000000001837,Substantive,Substantive,Correction / Challenge
81513,18,109.17699999999991,8,8,13.647124999999988,1.4809999999999945,Substantive,Substantive,Assert / Elaborate
81513,19,194.52199999999993,10,10,19.452199999999994,1.4020000000000437,Substantive,Substantive,Assert / Elaborate
81513,20,82.11200000000008,10,10,8.211200000000009,1.0,Substantive,Disrupted,Agree / Align
81513,21,4.742999999999938,3,3,1.5809999999999793,1.9010000000000673,Substantive,Substantive,Stonewalling / Non-Response
81513,22,2.981999999999971,0,0,,0.5809999999999036,Substantive,Substantive,Assert / Elaborate
81513,23,53.32300000000009,7,7,7.617571428571442,1.8019999999999072,Substantive,Substantive,Stonewalling / Non-Response
81513,24,57.62700000000018,10,10,5.762700000000018,,Silence/Abandonment,,
81540,0,70.41,8,8,8.80125,0.4399999999999977,Backchannel,Substantive,Agree / Align
81540,1,2.242999999999995,3,3,0.747666666666665,0.7460000000000093,Substantive,Substantive,Assert / Elaborate
81540,2,87.47099999999999,5,5,17.4942,0.5240000000000009,Substantive,Substantive,Correction / Challenge
81540,3,137.16400000000002,10,10,13.716400000000002,0.48399999999998045,Substantive,Substantive,Assert / Elaborate
81540,4,6.744000000000028,4,4,1.686000000000007,2.200999999999965,Substantive,Substantive,Assert / Elaborate
81540,5,47.81800000000004,6,6,7.969666666666673,2.335999999999956,Substantive,Substantive,Correction / Challenge
81540,6,11.525000000000034,5,5,2.305000000000007,0.6809999999999832,Substantive,Substantive,Assert / Elaborate
81540,7,61.95400000000001,10,10,6.195400000000001,1.4209999999999923,Clarification,Substantive,Clarification Request (Specific)
81540,8,3.0400000000000205,4,4,0.7600000000000051,1.0600000000000023,Substantive,Disrupted,Answer
81540,9,5.766999999999996,4,4,1.441749999999999,1.5430000000000064,Substantive,Substantive,Assert / Elaborate
81540,10,1.9629999999999654,3,3,0.6543333333333218,0.13999999999998636,Substantive,Substantive,Agree / Align
81540,11,5.448000000000036,3,3,1.816000000000012,2.0639999999999645,Substantive,Substantive,Assert / Elaborate
81540,12,1.0610000000000355,4,4,0.26525000000000887,0.5009999999999764,Substantive,Substantive,Assert / Elaborate
81540,13,94.67599999999999,10,10,9.4676,2.1019999999999754,Substantive,Substantive,Correction / Challenge
81540,14,6.525000000000091,4,4,1.6312500000000227,1.1189999999999145,Substantive,Substantive,Assert / Elaborate
81540,15,68.38499999999999,10,10,6.838499999999999,0.40000000000009095,Substantive,Disrupted,Stonewalling / Non-Response
81540,16,0.5599999999999454,0,0,,1.100999999999999,Substantive,Disrupted,Stonewalling / Non-Response
81540,17,0.4800000000000182,0,0,,0.5800000000000409,Clarification,Disrupted,Clarification Request (Specific)
81540,18,2.120999999999981,0,0,,1.06899999999996,Substantive,Substantive,Assert / Elaborate
81540,19,78.80799999999999,7,7,11.258285714285714,0.6860000000000355,Silence/Abandonment,Substantive,Topic Shift
81540,20,27.408000000000015,5,5,5.481600000000003,0.5529999999999973,Substantive,Substantive,Assert / Elaborate
81540,21,62.01400000000001,5,5,12.402800000000003,0.8410000000000082,Clarification,Substantive,Clarification Request (Specific)
81540,22,4.064999999999941,4,4,1.0162499999999852,1.0610000000000355,Substantive,Substantive,Assert / Elaborate
81540,23,192.25299999999993,10,10,19.225299999999994,1.1410000000000764,Silence/Abandonment,Substantive,Topic Shift
81540,24,9.123000000000047,5,5,1.8246000000000095,1.1119999999998527,Substantive,Substantive,Assert / Elaborate
81540,25,29.10900000000015,6,6,4.8515000000000255,0.6749999999999545,Silence/Abandonment,Substantive,Topic Shift
81540,26,27.648999999999887,6,6,4.608166666666648,0.5299999999999727,Substantive,Substantive,Assert / Elaborate
81540,27,173.51400000000012,10,10,17.351400000000012,0.5809999999999036,Clarification,Substantive,Clarification Request (Specific)
81540,28,4.408000000000129,4,4,1.1020000000000323,0.7519999999999527,Substantive,Substantive,Assert / Elaborate
81540,29,30.614000000000033,5,5,6.122800000000007,0.4600000000000364,Clarification,Substantive,Clarification Request (Specific)
81540,30,3.9039999999999964,4,4,0.9759999999999991,0.46100000000001273,Substantive,Substantive,Assert / Elaborate
81540,31,138.1579999999999,4,4,34.539499999999975,0.6010000000001128,Clarification,Substantive,Clarification Request (Specific)
81540,32,2.5019999999999527,3,3,0.8339999999999842,0.8559999999999945,Substantive,Substantive,Assert / Elaborate
81540,33,54.548,7,7,7.792571428571429,0.4210000000000491,Clarification,Substantive,Clarification Request (Specific)
81540,34,6.830999999999904,4,4,1.707749999999976,1.1389999999998963,Substantive,Substantive,Assert / Elaborate
81540,35,158.2070000000001,10,10,15.820700000000011,0.6610000000000582,Clarification,Substantive,Clarification Request (Specific)
81540,36,5.4220000000000255,4,4,1.3555000000000064,0.4199999999998454,Substantive,Substantive,Agree / Align
81540,37,6.9220000000000255,4,4,1.7305000000000064,0.2599999999999909,Clarification,Substantive,Clarification Request (Specific)
81540,38,4.72199999999998,3,3,1.5739999999999934,2.3510000000001128,Substantive,Substantive,Assert / Elaborate
81540,39,71.08799999999997,10,10,7.108799999999997,0.6600000000000819,Clarification,Substantive,Clarification Request (Specific)
81540,40,5.442000000000007,4,4,1.3605000000000018,0.35999999999989996,Substantive,Substantive,Assert / Elaborate
81540,41,11.90300000000002,4,4,2.975750000000005,0.5470000000000255,Substantive,Substantive,Assert / Elaborate
81540,42,13.184999999999945,5,5,2.636999999999989,0.4210000000000491,Substantive,Substantive,Assert / Elaborate
81540,43,13.065000000000055,4,4,3.2662500000000136,0.43899999999985084,Substantive,Substantive,Answer
81540,44,8.885999999999967,5,5,1.7771999999999935,0.6210000000000946,Substantive,Substantive,Answer
81540,45,23.17100000000005,5,5,4.63420000000001,0.3409999999998945,Substantive,Substantive,Agree / Align
81540,46,5.686000000000149,3,3,1.895333333333383,,Silence/Abandonment,,
81541,0,135.337,10,10,13.5337,1.3290000000000077,Substantive,Substantive,Agree / Align
81541,1,4.824999999999989,4,4,1.2062499999999972,0.6800000000000068,Substantive,Substantive,Answer
81541,2,4.6650000000000205,4,4,1.1662500000000051,2.164999999999992,Substantive,Substantive,Assert / Elaborate
81541,3,77.596,10,10,7.759600000000001,1.3810000000000002,Clarification,Substantive,Clarification Request (Specific)
81541,4,12.156999999999982,5,5,2.4313999999999965,1.1299999999999955,Substantive,Substantive,Assert / Elaborate
81541,5,96.648,10,10,9.6648,1.233000000000004,Clarification,Substantive,Clarification Request (Specific)
81541,6,10.16700000000003,4,4,2.5417500000000075,1.1759999999999877,Substantive,Substantive,Assert / Elaborate
81541,7,57.41399999999999,6,6,9.568999999999997,1.3410000000000082,Silence/Abandonment,Substantive,Topic Shift
81541,8,8.947999999999979,4,4,2.2369999999999948,1.6310000000000286,Substantive,Substantive,Assert / Elaborate
81541,9,55.92199999999997,10,10,5.5921999999999965,1.5620000000000118,Clarification,Substantive,Clarification Request (Specific)
81541,10,3.143000000000029,3,3,1.0476666666666763,0.6800000000000068,Substantive,Substantive,Assert / Elaborate
81541,11,37.12499999999994,6,6,6.18749999999999,0.9540000000000646,Clarification,Substantive,Clarification Request (Specific)
81541,12,8.76400000000001,5,5,1.752800000000002,0.9599999999999227,Substantive,Substantive,Assert / Elaborate
81541,13,133.12700000000007,10,10,13.312700000000007,1.927000000000021,Clarification,Substantive,Clarification Request (Specific)
81541,14,5.520999999999958,3,3,1.8403333333333194,1.3799999999999955,Substantive,Substantive,Assert / Elaborate
81541,15,85.207,10,10,8.5207,1.0009999999999764,Substantive,Substantive,Agree / Align
81541,16,12.146000000000072,5,5,2.4292000000000145,0.9219999999999118,Substantive,Substantive,Assert / Elaborate
81541,17,37.615999999999985,7,7,5.373714285714284,1.5,Silence/Abandonment,Substantive,Topic Shift
81541,18,9.444000000000074,5,5,1.8888000000000147,1.5939999999999372,Substantive,Substantive,Assert / Elaborate
81541,19,43.117000000000075,10,10,4.311700000000007,1.100999999999999,Clarification,Substantive,Clarification Request (Specific)
81541,20,5.802999999999997,4,4,1.4507499999999993,0.9489999999999554,Substantive,Substantive,Assert / Elaborate
81541,21,94.39800000000002,10,10,9.439800000000002,0.9460000000000264,Substantive,Substantive,Assert / Elaborate
81541,22,7.642999999999915,5,5,1.528599999999983,1.4360000000000355,Substantive,Substantive,Assert / Elaborate
81541,23,95.42800000000011,10,10,9.54280000000001,1.2059999999999036,Substantive,Substantive,Agree / Align
81541,24,10.24499999999989,5,5,2.048999999999978,1.6400000000001,Substantive,Substantive,Assert / Elaborate
81541,25,91.14100000000008,10,10,9.114100000000008,1.2439999999999145,Clarification,Substantive,Clarification Request (Specific)
81541,26,12.303000000000111,4,4,3.0757500000000277,1.0019999999999527,Substantive,Substantive,Assert / Elaborate
81541,27,213.8119999999999,10,10,21.38119999999999,0.7400000000000091,Substantive,Substantive,Assert / Elaborate
81541,28,5.503000000000156,3,3,1.8343333333333856,1.3029999999998836,Substantive,Substantive,Assert / Elaborate
81541,29,50.84500000000003,10,10,5.084500000000003,1.47199999999998,Substantive,Substantive,Answer
81541,30,9.444999999999936,5,5,1.8889999999999874,0.9200000000000728,Substantive,Substantive,Assert / Elaborate
81541,31,118.5139999999999,10,10,11.85139999999999,1.0610000000001492,Substantive,Substantive,Stonewalling / Non-Response
81541,32,4.161000000000058,4,4,1.0402500000000146,0.459999999999809,Backchannel,Backchannel,Agree / Align
81541,33,1.9610000000000127,3,3,0.653666666666671,,Silence/Abandonment,,
82271,0,161.492,10,10,16.1492,0.35599999999999454,Substantive,Substantive,Assert / Elaborate
82271,1,227.53600000000003,10,10,22.753600000000002,1.9079999999999586,Clarification,Substantive,Clarification Request (Specific)
82271,2,39.94100000000003,5,5,7.988200000000006,0.13999999999998636,Substantive,Substantive,Assert / Elaborate
82271,3,234.50700000000006,10,10,23.450700000000005,1.280999999999949,Clarification,Substantive,Clarification Request (Specific)
82271,4,10.04600000000005,5,5,2.0092000000000096,0.07999999999992724,Substantive,Substantive,Assert / Elaborate
82271,5,191.822,10,10,19.1822,0.8000000000000682,Substantive,Substantive,Assert / Elaborate
82271,6,35.625999999999976,5,5,7.125199999999995,0.03999999999996362,Substantive,Substantive,Assert / Elaborate
82271,7,125.63199999999995,10,10,12.563199999999995,2.6200000000001182,Clarification,Substantive,Clarification Request (Specific)
82271,8,19.131999999999834,5,5,3.8263999999999667,3.6420000000000528,Substantive,Substantive,Assert / Elaborate
82271,9,110.46299999999997,10,10,11.046299999999997,0.6400000000001,Clarification,Substantive,Clarification Request (Specific)
82271,10,26.636999999999944,10,10,2.663699999999994,0.37400000000002365,Substantive,Substantive,Assert / Elaborate
82271,11,85.87300000000005,10,10,8.587300000000004,1.5640000000000782,Substantive,Substantive,Assert / Elaborate
82271,12,17.56399999999985,5,5,3.51279999999997,0.20000000000004547,Silence/Abandonment,Substantive,Topic Shift
82271,13,10.082000000000107,4,4,2.520500000000027,1.4809999999999945,Substantive,Substantive,Assert / Elaborate
82271,14,35.294999999999845,6,6,5.8824999999999745,0.5610000000001492,Substantive,Substantive,Assert / Elaborate
82271,15,63.302999999999884,5,5,12.660599999999977,1.7360000000001037,Substantive,Substantive,Agree / Align
82271,16,12.394000000000005,5,5,2.478800000000001,0.01999999999998181,Substantive,Substantive,Assert / Elaborate
82271,17,189.04999999999995,10,10,18.904999999999994,3.0529999999998836,Substantive,Substantive,Agree / Align
82271,18,14.165000000000191,6,6,2.3608333333333653,0.9409999999998035,Clarification,Substantive,Clarification Request (Specific)
82271,19,10.244000000000142,5,5,2.0488000000000284,1.5550000000000637,Substantive,Substantive,Assert / Elaborate
82271,20,30.346000000000004,10,10,3.0346,,Silence/Abandonment,,
82278,0,92.801,10,10,9.280100000000001,0.21999999999999886,Substantive,Substantive,Agree / Align
82278,1,6.622,4,4,1.6555,1.0799999999999983,Clarification,Substantive,Clarification Request (Specific)
82278,2,15.905000000000001,5,5,3.181,0.7379999999999995,Substantive,Substantive,Assert / Elaborate
82278,3,94.10300000000001,10,10,9.410300000000001,0.7199999999999989,Substantive,Disrupted,Assert / Elaborate
82278,4,5.8019999999999925,4,4,1.4504999999999981,0.5,Substantive,Substantive,Assert / Elaborate
82278,5,13.22399999999999,5,5,2.644799999999998,0.6400000000000148,Substantive,Substantive,Assert / Elaborate
82278,6,57.41199999999998,10,10,5.741199999999997,0.30000000000001137,Substantive,Substantive,Assert / Elaborate
82278,7,124.56900000000002,10,10,12.456900000000001,0.5799999999999841,Clarification,Substantive,Clarification Request (Specific)
82278,8,19.598000000000013,6,6,3.2663333333333355,0.2400000000000091,Substantive,Substantive,Assert / Elaborate
82278,9,72.99399999999997,5,5,14.598799999999994,0.9220000000000255,Clarification,Substantive,Clarification Request (Specific)
82278,10,45.69200000000001,6,6,7.615333333333335,0.05999999999994543,Substantive,Substantive,Assert / Elaborate
82278,11,147.05900000000008,10,10,14.705900000000009,0.67999999999995,Clarification,Substantive,Clarification Request (Specific)
82278,12,75.12099999999998,7,7,10.731571428571426,0.5349999999999682,Substantive,Substantive,Assert / Elaborate
82278,13,117.41500000000008,10,10,11.741500000000007,0.6459999999999582,Clarification,Substantive,Clarification Request (Specific)
82278,14,21.682999999999993,5,5,4.336599999999999,0.13999999999998636,Substantive,Substantive,Assert / Elaborate
82278,15,65.56200000000001,7,7,9.366000000000001,0.59800000000007,Clarification,Substantive,Clarification Request (Specific)
82278,16,58.78999999999985,10,10,5.878999999999985,1.800000000000182,Substantive,Substantive,Assert / Elaborate
82278,17,54.493999999999915,10,10,5.449399999999992,0.31999999999993634,Substantive,Disrupted,Correction / Challenge
82278,18,6.870000000000118,4,4,1.7175000000000296,1.72199999999998,Backchannel,Backchannel,Agree / Align
82278,19,4.48700000000008,5,5,0.897400000000016,3.1639999999999873,Substantive,Substantive,Assert / Elaborate
82278,20,39.666999999999916,10,10,3.9666999999999915,0.01999999999998181,Substantive,Substantive,Assert / Elaborate
82278,21,151.62799999999993,10,10,15.162799999999994,1.2050000000001546,Clarification,Substantive,Clarification Request (Specific)
82278,22,69.83199999999988,10,10,6.983199999999988,0.42000000000007276,Substantive,Substantive,Agree / Align
82278,23,55.18399999999997,6,6,9.197333333333328,1.6600000000000819,Substantive,Disrupted,Correction / Challenge
82278,24,1.4209999999998217,4,4,0.35524999999995543,0.7400000000000091,Substantive,Substantive,Assert / Elaborate
82278,25,11.764000000000124,4,4,2.941000000000031,0.7139999999999418,Substantive,Substantive,Assert / Elaborate
82278,26,31.81899999999996,5,5,6.363799999999992,0.8610000000001037,Substantive,Substantive,Correction / Challenge
82278,27,116.96000000000004,0,0,,0.6399999999998727,Substantive,Substantive,Assert / Elaborate
82278,28,88.32600000000002,9,9,9.814000000000002,0.5599999999999454,Substantive,Substantive,Assert / Elaborate
82278,29,195.289,10,10,19.5289,0.4420000000000073,Clarification,Substantive,Clarification Request (Specific)
82278,30,78.18500000000017,10,10,7.818500000000017,0.3849999999999909,Substantive,Substantive,Assert / Elaborate
82278,31,83.76999999999998,10,10,8.376999999999999,0.4760000000001128,Clarification,Substantive,Clarification Request (Specific)
82278,32,38.016999999999825,7,7,5.430999999999975,0.15999999999985448,Substantive,Substantive,Correction / Challenge
82278,33,20.422000000000025,7,7,2.9174285714285753,0.05999999999994543,Clarification,Substantive,Clarification Request (Specific)
82278,34,1.461999999999989,4,4,0.36549999999999727,0.3200000000001637,Substantive,Substantive,Assert / Elaborate
82278,35,177.8090000000002,10,10,17.78090000000002,0.9800000000000182,Substantive,Substantive,Agree / Align
82278,36,26.590999999999894,5,5,5.318199999999979,2.1010000000001128,Backchannel,Backchannel,Stonewalling / Non-Response
82278,37,0.15999999999985448,0,0,,,Silence/Abandonment,,
82280,0,31.215000000000003,10,10,3.1215,1.0009999999999977,Backchannel,Substantive,Agree / Align
82280,1,1.240000000000002,3,3,0.413333333333334,1.2379999999999995,Substantive,Substantive,Assert / Elaborate
82280,2,39.004999999999995,5,5,7.800999999999999,1.0210000000000008,Substantive,Substantive,Stonewalling / Non-Response
82280,3,1.7019999999999982,4,4,0.42549999999999955,1.1470000000000056,Substantive,Substantive,Assert / Elaborate
82280,4,35.182,5,5,7.0364,0.7199999999999989,Substantive,Substantive,Assert / Elaborate
82280,5,85.303,10,10,8.5303,1.75,Substantive,Substantive,Assert / Elaborate
82280,6,22.40100000000001,5,5,4.480200000000002,0.5999999999999943,Substantive,Substantive,Assert / Elaborate
82280,7,44.204999999999984,5,5,8.840999999999998,1.4950000000000045,Clarification,Substantive,Clarification Request (Specific)
82280,8,10.323000000000036,5,5,2.064600000000007,1.339999999999975,Substantive,Substantive,Assert / Elaborate
82280,9,27.24000000000001,5,5,5.448000000000002,1.1019999999999754,Clarification,Substantive,Clarification Request (Specific)
82280,10,15.172000000000025,4,4,3.7930000000000064,0.3809999999999718,Substantive,Substantive,Assert / Elaborate
82280,11,7.98599999999999,5,5,1.597199999999998,0.7410000000000423,Silence/Abandonment,Substantive,Topic Shift
82280,12,10.45999999999998,5,5,2.091999999999996,0.5559999999999832,Substantive,Substantive,Assert / Elaborate
82280,13,39.99400000000003,5,5,7.9988000000000055,1.3600000000000136,Clarification,Substantive,Clarification Request (Specific)
82280,14,16.163999999999987,5,5,3.2327999999999975,0.7069999999999936,Substantive,Substantive,Assert / Elaborate
82280,15,63.512,10,10,6.3512,1.6619999999999777,Clarification,Substantive,Clarification Request (Specific)
82280,16,15.15100000000001,5,5,3.030200000000002,0.2400000000000091,Substantive,Substantive,Assert / Elaborate
82280,17,68.60100000000006,10,10,6.860100000000005,1.3519999999999754,Silence/Abandonment,Substantive,Topic Shift
82280,18,14.591999999999985,4,4,3.647999999999996,0.6639999999999873,Substantive,Substantive,Assert / Elaborate
82280,19,51.64300000000003,6,6,8.607166666666672,1.356999999999971,Substantive,Substantive,Assert / Elaborate
82280,20,51.96399999999994,5,5,10.392799999999989,0.5680000000000973,Substantive,Substantive,Assert / Elaborate
82280,21,54.264999999999986,6,6,9.044166666666664,1.5539999999999736,Clarification,Substantive,Clarification Request (Specific)
82280,22,27.006999999999948,5,5,5.40139999999999,0.4640000000000555,Substantive,Substantive,Assert / Elaborate
82280,23,111.44500000000005,10,10,11.144500000000004,1.3399999999999181,Clarification,Substantive,Clarification Request (Specific)
82280,24,11.205000000000041,5,5,2.241000000000008,1.2490000000000236,Substantive,Substantive,Assert / Elaborate
82280,25,66.90999999999997,7,7,9.558571428571424,1.2269999999999754,Substantive,Substantive,Assert / Elaborate
82280,26,21.384000000000015,5,5,4.276800000000003,0.36000000000001364,Substantive,Substantive,Assert / Elaborate
82280,27,37.33699999999999,10,10,3.733699999999999,0.7569999999999482,Clarification,Substantive,Clarification Request (Specific)
82280,28,10.384000000000128,5,5,2.0768000000000257,0.2619999999999436,Substantive,Substantive,Assert / Elaborate
82280,29,181.1869999999999,10,10,18.11869999999999,1.581000000000131,Clarification,Substantive,Clarification Request (Specific)
82280,30,21.805000000000064,5,5,4.361000000000013,0.5209999999999582,Substantive,Substantive,Assert / Elaborate
82280,31,62.766999999999825,10,10,6.276699999999982,1.7610000000001946,Silence/Abandonment,Substantive,Topic Shift
82280,32,8.40300000000002,5,5,1.680600000000004,0.5359999999998308,Substantive,Substantive,Assert / Elaborate
82280,33,135.27200000000016,10,10,13.527200000000017,1.2089999999998327,Clarification,Substantive,Clarification Request (Specific)
82280,34,12.912000000000035,5,5,2.582400000000007,0.47299999999995634,Substantive,Substantive,Assert / Elaborate
82280,35,44.87900000000013,6,6,7.479833333333356,1.6739999999999782,Clarification,Substantive,Clarification Request (Specific)
82280,36,17.00999999999999,5,5,3.4019999999999984,1.1600000000000819,Substantive,Substantive,Assert / Elaborate
82280,37,59.748999999999796,6,6,9.958166666666633,1.518000000000029,Clarification,Substantive,Clarification Request (Specific)
82280,38,35.937000000000126,5,5,7.187400000000025,0.20000000000004547,Substantive,Substantive,Assert / Elaborate
82280,39,54.61999999999989,7,7,7.802857142857127,1.441000000000031,Clarification,Substantive,Clarification Request (Specific)
82280,40,6.463999999999942,5,5,1.2927999999999884,0.5360000000000582,Substantive,Substantive,Assert / Elaborate
82280,41,82.90899999999988,8,8,10.363624999999985,1.2830000000001291,Substantive,Substantive,Agree / Align
82280,42,30.295000000000073,5,5,6.059000000000014,0.40099999999983993,Substantive,Substantive,Assert / Elaborate
82280,43,50.69900000000007,10,10,5.069900000000007,1.780999999999949,Substantive,Substantive,Agree / Align
82280,44,10.245000000000118,4,4,2.5612500000000296,0.5199999999999818,Substantive,Substantive,Assert / Elaborate
82280,45,2.780999999999949,5,5,0.5561999999999898,1.502999999999929,Substantive,Substantive,Stonewalling / Non-Response
82280,46,5.395999999999958,5,5,1.0791999999999917,0.4010000000000673,Backchannel,Backchannel,Stonewalling / Non-Response
82280,47,0.28099999999994907,0,0,,,Silence/Abandonment,,
82282,0,18.750999999999998,6,6,3.1251666666666664,0.9600000000000009,Backchannel,Substantive,Agree / Align
82282,1,3.6629999999999967,4,4,0.9157499999999992,0.6799999999999997,Substantive,Substantive,Assert / Elaborate
82282,2,32.36900000000001,5,5,6.4738000000000016,1.6829999999999927,Substantive,Substantive,Assert / Elaborate
82282,3,1.2210000000000036,3,3,0.4070000000000012,0.2600000000000051,Substantive,Substantive,Assert / Elaborate
82282,4,7.829999999999998,4,4,1.9574999999999996,0.4410000000000025,Substantive,Substantive,Assert / Elaborate
82282,5,48.014999999999986,8,8,6.001874999999998,1.0930000000000177,Clarification,Substantive,Clarification Request (Specific)
82282,6,32.97399999999999,6,6,5.495666666666665,0.4790000000000134,Substantive,Substantive,Assert / Elaborate
82282,7,205.03699999999998,10,10,20.5037,0.3009999999999877,Substantive,Substantive,Assert / Elaborate
82282,8,62.795000000000016,0,0,,2.2620000000000005,Substantive,Substantive,Assert / Elaborate
82282,9,130.73199999999997,10,10,13.073199999999996,2.0810000000000173,Substantive,Substantive,Assert / Elaborate
82282,10,24.45900000000006,5,5,4.891800000000012,2.4809999999999945,Substantive,Substantive,Assert / Elaborate
82282,11,48.101,5,5,9.6202,1.5209999999999582,Substantive,Substantive,Assert / Elaborate
82282,12,9.870000000000005,5,5,1.9740000000000009,1.0410000000000537,Substantive,Substantive,Assert / Elaborate
82282,13,10.870999999999981,5,5,2.1741999999999964,0.36000000000001364,Clarification,Substantive,Clarification Request (Specific)
82282,14,43.24299999999994,5,5,8.648599999999988,0.8970000000000482,Substantive,Substantive,Assert / Elaborate
82282,15,124.73399999999992,10,10,12.473399999999993,1.4400000000000546,Clarification,Substantive,Clarification Request (Specific)
82282,16,12.287000000000035,5,5,2.457400000000007,0.2799999999999727,Substantive,Substantive,Assert / Elaborate
82282,17,63.30499999999995,10,10,6.330499999999995,1.0600000000000591,Substantive,Substantive,Assert / Elaborate
82282,18,31.935999999999922,5,5,6.387199999999984,0.06000000000005912,Substantive,Substantive,Assert / Elaborate
82282,19,77.12400000000002,7,7,11.01771428571429,0.8009999999999309,Clarification,Substantive,Clarification Request (Specific)
82282,20,19.722000000000094,6,6,3.2870000000000155,0.9059999999999491,Substantive,Substantive,Assert / Elaborate
